artist,title,neg,neu,pos,compound
various artists,ethnic minority music of northeast cambodia,0.035,0.8740000000000001,0.092,0.9796
the beach boys,pet sounds: 40th anniversary,0.038,0.8270000000000001,0.135,0.9989
pinback,nautical antiques,0.083,0.773,0.14400000000000002,0.9912
the citizens,post cro-magnon drift,0.042,0.8170000000000001,0.141,0.9948
the little ones,sing song ep,0.063,0.762,0.175,0.9924
the tyde,three's co.,0.049,0.847,0.104,0.9679
beyonc,b'day,0.081,0.775,0.14400000000000002,0.9943
mouse on mars,varcharz,0.054000000000000006,0.8859999999999999,0.06,-0.2263
the life force trio,living room,0.022,0.885,0.094,0.9915
the kingdom,k1,0.104,0.784,0.112,0.5443
purified in blood,reaper of souls,0.122,0.8009999999999999,0.077,-0.9804
grizzly bear,yellow house,0.041,0.85,0.11,0.9972
stereolab,serene velocity: a stereolab anthology,0.025,0.764,0.211,0.9995
radio birdman,zeno beach,0.033,0.8109999999999999,0.155,0.9982
brian posehn,live in: nerd rage!,0.125,0.769,0.106,-0.9204
the grates,gravity won't get you high,0.045,0.7959999999999999,0.159,0.9974
basement jaxx,crazy itch radio,0.067,0.8059999999999999,0.128,0.9963
prince,ultimate prince,0.067,0.8109999999999999,0.122,0.9933
eric bachmann,to the races,0.096,0.77,0.134,0.9528
various artists,rogue's gallery,0.062,0.797,0.141,0.9972
the village green,feeling the fall,0.034,0.88,0.086,0.9717
john cale,paris 1919,0.03,0.8220000000000001,0.14800000000000002,0.9991
pajo,1968,0.101,0.8170000000000001,0.08199999999999999,-0.9632
various artists,good god! a gospel funk hymnal,0.069,0.7959999999999999,0.136,0.9966
code of honor,complete studio recordings 1982-1984,0.125,0.6970000000000001,0.177,0.9922
memphis,a little place in the wilderness,0.076,0.8079999999999999,0.117,0.9626
the roots,game theory,0.107,0.777,0.116,0.4073
various artists,live at kexp volume 2,0.066,0.7909999999999999,0.142,0.9963
snowglobe,oxytocin,0.035,0.8240000000000001,0.141,0.9913
heartless bastards,all this time,0.105,0.75,0.145,0.9566
new york dolls,one day it will please us to remember even this,0.076,0.748,0.17600000000000002,0.9968
m. ward,post-war,0.067,0.743,0.19,0.9985
kelis,kelis was here,0.069,0.8079999999999999,0.123,0.9927
agalloch,ashes against the grain,0.079,0.835,0.086,0.9112
spielerfrau,the sad part,0.1,0.8290000000000001,0.07,-0.9338
supersystem,a million microphones,0.106,0.774,0.12,0.7717
bob dylan,modern times,0.077,0.805,0.118,0.9928
hot snakes,thunder down under,0.075,0.7879999999999999,0.13699999999999998,0.9914
unai,digital disco 3,0.038,0.841,0.121,0.9955
lullaby baxter,garden cities of to-morrow,0.021,0.89,0.08900000000000001,0.9827
venice is sinking,sorry about the flowers,0.035,0.89,0.076,0.9606
broadcast,the future crayon,0.017,0.847,0.13699999999999998,0.9979
lambchop,damaged,0.113,0.7929999999999999,0.094,-0.9559
jennifer o'connor,"over the mountain, across the valley, and back to the stars",0.13,0.748,0.122,-0.8205
various artists,folk off!,0.043,0.888,0.069,0.9373
dirty projectors,new attitude ep,0.103,0.747,0.149,0.9827
the cure,the top,0.07200000000000001,0.718,0.21,0.9996
jason molina,let me go let me go let me go,0.116,0.7859999999999999,0.098,-0.892
metalux,exoteric,0.056,0.895,0.049,0.3907
birdmonster,no midnight,0.064,0.8220000000000001,0.114,0.9642
public enemy,bring that beat back,0.049,0.833,0.118,0.989
the mountain goats,get lonely,0.115,0.748,0.13699999999999998,0.8765
chad vangaalen,skelliconnection,0.064,0.7879999999999999,0.149,0.9951
dj quik,born and raised in compton: the greatest hits,0.104,0.8009999999999999,0.094,-0.8948
laura veirs,the triumphs and travails of orphan mae,0.116,0.795,0.09,-0.9765
little annie,songs from the coal mine canary,0.049,0.835,0.116,0.9721
cursive,happy hollow,0.105,0.79,0.104,0.2475
j dilla,the shining ,0.047,0.804,0.149,0.9985
wooden wand and the sky high band,second attention,0.026,0.847,0.127,0.9961
this will destroy you,young mountain,0.07200000000000001,0.831,0.096,0.8146
the minders,"it's a bright, guilty world",0.091,0.7240000000000001,0.18600000000000005,0.9944
the thermals,"the body, the blood, the machine",0.097,0.8109999999999999,0.092,-0.2603
my brightest diamond,bring me the workhorse,0.077,0.7120000000000001,0.21,0.9979
wasteland,all versus all,0.081,0.856,0.063,-0.8137
snowden,anti-anti,0.16,0.7,0.14,-0.9662
absentee,schmotime,0.079,0.8029999999999999,0.117,0.9659
headlights,kill them with kindness,0.128,0.722,0.149,0.5
outkast,idlewild,0.084,0.759,0.157,0.9977
ratatat,classics,0.045,0.858,0.097,0.9551
the sadies,in concert volume one,0.041,0.797,0.162,0.9975
dj khaled,listennn...the album,0.116,0.748,0.135,0.9493
tortoise,a lazarus taxon,0.069,0.813,0.118,0.9977
the delgados,the complete bbc peel sessions,0.069,0.8140000000000001,0.117,0.9902
tokyo police club,a lesson in crime ep,0.058,0.847,0.095,0.9637
nouvelle vague,bande a part,0.079,0.752,0.16899999999999998,0.9961
rick ross,port of miami,0.108,0.789,0.102,-0.8689
junior boys,so this is goodbye,0.04,0.828,0.132,0.9973
masta killa,made in brooklyn,0.071,0.82,0.109,0.9821
alan sparhawk,solo guitar,0.07,0.821,0.109,0.9832
blood meridian,kick up the dust ,0.061,0.782,0.157,0.9932
say hi to your mom,impeccable blahs,0.055,0.794,0.152,0.9957
knut,alter,0.07,0.815,0.115,0.9296
i'm from barcelona,let me introduce my friends,0.017,0.8240000000000001,0.159,0.9988
comets on fire,avatar,0.048,0.8370000000000001,0.115,0.9919
so many dynamos,flashlights,0.078,0.8170000000000001,0.105,0.9114
eluvium,when i live by the garden and the sea ep,0.024,0.857,0.119,0.9938
mew,and the glass-handed kites,0.033,0.795,0.172,0.9987
bonnie prince billy,the cursed sleep ep,0.043,0.863,0.095,0.9814
unai,a love moderne,0.108,0.778,0.115,0.7406
my robot friend,dial 0,0.042,0.7829999999999999,0.175,0.998
kalas,kalas,0.107,0.777,0.116,0.8815
sebadoh,iii,0.069,0.77,0.161,0.9984
sigur rs,sglpur ep,0.054000000000000006,0.8109999999999999,0.134,0.9958
excepter,alternation,0.067,0.8759999999999999,0.056,-0.8531
planningtorock,have it all,0.069,0.8640000000000001,0.067,-0.0051
tam,tam,0.079,0.76,0.161,0.9963
erase errata,nightlife,0.08,0.807,0.113,0.9883
the jesus and mary chain,psychocandy,0.113,0.764,0.124,0.9857
luna,lunafied,0.031,0.8290000000000001,0.14,0.9962
ali farka tour,savane,0.035,0.85,0.114,0.9907
eugene mirman,"en garde, society!",0.086,0.764,0.15,0.9855
matthew friedberger,winter women/holy ghost language school,0.103,0.807,0.08900000000000001,-0.6968
xiu xiu,tu mi piaci ep,0.053,0.846,0.101,0.983
the long winters,putting the days to bed,0.09,0.743,0.16699999999999998,0.9937
ladyhawk,ladyhawk,0.119,0.792,0.09,-0.9587
meg & dia,something real,0.098,0.746,0.156,0.9949
les savy fav,3/5,0.066,0.8190000000000001,0.115,0.9943
professor murder,rides the subway ep,0.109,0.748,0.14300000000000002,0.9566
quantic,an announcement to answer,0.098,0.768,0.134,0.9489
klee,honeysuckle,0.044,0.855,0.102,0.9747
weird weeds,weird feelings,0.07200000000000001,0.852,0.076,0.8095
spoon,telephono,0.037000000000000005,0.845,0.118,0.9915
a cloud mireya,singular,0.077,0.809,0.114,0.9668
fovea hex,huge ep,0.024,0.879,0.097,0.9892
priestess,hello master,0.077,0.753,0.171,0.9958
"forward, russia!",give me a wall,0.068,0.85,0.08199999999999999,0.7859
guillemots,through the windowpane,0.065,0.8140000000000001,0.121,0.9943
jurassic 5,feedback,0.076,0.802,0.123,0.9874
chatham county line,speed of the whippoorwill,0.061,0.813,0.126,0.9526
about,bongo,0.106,0.794,0.1,-0.2141
our brother the native,tooth & claw,0.03,0.8420000000000001,0.128,0.9956
mstrkrft,the looks,0.08199999999999999,0.7490000000000001,0.17,0.9944
golden smog,another fine day,0.094,0.777,0.13,0.9552
vapnet,jag vet hur man vntar,0.043,0.828,0.129,0.9944
avarus,vesikansi,0.045,0.903,0.051,0.5194
cursor miner,danceflaw,0.035,0.8390000000000001,0.126,0.9936
the pipettes,we are the pipettes,0.061,0.779,0.16,0.9988
the blood brothers,love rhymes with hideous car wreck ep,0.053,0.8140000000000001,0.133,0.9919
hush arbors,landscape of bone,0.071,0.8290000000000001,0.099,0.9196
don caballero,world-class listening problem,0.093,0.7390000000000001,0.168,0.9913
first nation,first nation,0.044,0.84,0.116,0.9917
bjrk,surrounded,0.045,0.8690000000000001,0.086,0.9879
midlake,the trials of van occupanther,0.098,0.795,0.107,0.1673
various artists,jamaica to toronto: soul funk & reggae 1967-1974,0.038,0.8420000000000001,0.12,0.9965
gigi,gold & wax,0.057,0.894,0.049,-0.4869
helmet,monochrome,0.07,0.774,0.156,0.994
pharrell,in my mind,0.085,0.8029999999999999,0.112,0.9718
sex pistols,spunk,0.057,0.82,0.123,0.9959
mark fosson,the lost takoma sessions,0.039,0.87,0.091,0.988
white whale,wwi,0.079,0.745,0.17600000000000002,0.994
ice cube,"laugh now, cry later",0.124,0.7659999999999999,0.109,-0.9492
xtc,apple box,0.069,0.804,0.127,0.9977
razorlight,razorlight,0.099,0.7959999999999999,0.105,-0.5595
current 93,black ships ate the sky,0.129,0.787,0.083,-0.9901
mike johnson,gone out of your mind,0.075,0.866,0.059,-0.653
jr ewing,maelstrom,0.097,0.848,0.055,-0.9536
depeche mode,speak & spell,0.044,0.7909999999999999,0.165,0.9993
rhymefest,blue collar,0.083,0.7929999999999999,0.124,0.9876
old 97's,hit by a train: the best of old 97's,0.08800000000000001,0.7979999999999999,0.114,0.9645
tied & tickled trio,a.r.c.,0.03,0.8240000000000001,0.146,0.9969
david bazan,fewer moving parts ep,0.07,0.7829999999999999,0.146,0.9945
james figurine,mistake mistake mistake mistake,0.02,0.856,0.124,0.9738
french kicks,two thousand,0.014,0.851,0.135,0.9882
jim noir,tower of love,0.047,0.8440000000000001,0.109,0.9826
dub trio,new heavy,0.073,0.812,0.115,0.9701
the ohsees,the cool death of island raiders,0.104,0.812,0.084,-0.9029
lily allen,"alright, still",0.058,0.784,0.158,0.9985
various artists,rough trade shops: singer songwriter 1,0.05,0.852,0.098,0.9892
barry adamson,stranger on the sofa,0.092,0.775,0.133,0.9734
dabrye,two/three,0.107,0.782,0.111,0.5525
the legends,public radio,0.081,0.8170000000000001,0.102,0.9375
girl talk,night ripper,0.093,0.7959999999999999,0.11,0.7609
shapes and sizes,shapes and sizes,0.069,0.804,0.127,0.9888
marc leclair,musique pour 3 femmes enceintes,0.03,0.8340000000000001,0.136,0.9973
richard thompson,"1,000 years of popular music",0.047,0.8270000000000001,0.126,0.9904
think about life,think about life,0.092,0.799,0.109,0.8455
frog eyes,the future is inter-disciplinary or not at all,0.038,0.872,0.09,0.9884
au revoir simone,"verses of comfort, assurance & salvation",0.039,0.7879999999999999,0.173,0.9977
the longcut,a call and response,0.14,0.745,0.115,-0.9594
an albatross,blessphemy (of the peace-beast feastgiver and the bear-warp kumite),0.08800000000000001,0.807,0.105,0.8849
murder by death,in bocca al lupo,0.064,0.836,0.1,0.963
caribou,start breaking my heart,0.05,0.805,0.145,0.9975
peaches,impeach my bush,0.071,0.852,0.077,0.9062
the cairo gang,the cairo gang,0.053,0.8170000000000001,0.129,0.9885
swell maps,wastrels and whippersnappers,0.056,0.785,0.158,0.9959
sam roberts,chemical city,0.051,0.862,0.087,0.9572
boris,dronevil final,0.096,0.8320000000000001,0.07200000000000001,-0.962
css,cansei de ser sexy,0.129,0.685,0.18600000000000005,0.9884
christian kiefer,czar nicholas is dead,0.093,0.8370000000000001,0.07,-0.9393
alias and tarsier,brookland/oaklyn,0.064,0.8079999999999999,0.128,0.9896
gomez,how we operate,0.095,0.81,0.095,0.5051
sufjan stevens,the avalanche,0.073,0.7979999999999999,0.129,0.9933
the divine comedy,victory for the comic muse,0.07200000000000001,0.746,0.182,0.9965
lithops,queries,0.027000000000000003,0.884,0.08900000000000001,0.9825
kid606,pretty girls make raves ep,0.048,0.8490000000000001,0.103,0.9849
anathallo,floating world,0.073,0.807,0.12,0.9736
thom yorke,the eraser,0.063,0.8220000000000001,0.115,0.9941
plaid,greedy baby,0.07400000000000001,0.8440000000000001,0.08199999999999999,0.7622
scritti politti,"white bread, black beer",0.023,0.733,0.244,0.9997
the court & spark,hearts,0.083,0.792,0.125,0.9725
boy kill boy,civilian,0.225,0.687,0.08800000000000001,-0.9956
madonna,i'm going to tell you a secret,0.085,0.7829999999999999,0.132,0.9961
oneida,happy new year,0.066,0.741,0.194,0.9981
nick castro and the young elders,come into our house,0.031,0.779,0.19,0.9981
the gersch,the gersch,0.08199999999999999,0.8029999999999999,0.115,0.944
elvis costello,the river in reverse,0.083,0.823,0.093,0.5999
johnny cash,american v: a hundred highways,0.111,0.765,0.124,0.9059
parenthetical girls,safe as houses,0.061,0.841,0.097,0.9325
various artists,hefty digest + prefuse 73 mixtape,0.027000000000000003,0.826,0.147,0.9966
meneguar,i was born at night,0.062,0.809,0.129,0.9719
towers of london,"blood, sweat & towers",0.171,0.746,0.083,-0.9887
tv on the radio,return to cookie mountain,0.07400000000000001,0.792,0.134,0.9958
muse,black holes and revelations,0.102,0.809,0.09,-0.4853
entrance,prayer of death,0.08199999999999999,0.8240000000000001,0.093,0.467
various artists,suicide squeeze records: slaying since 1996,0.104,0.79,0.106,-0.4678
the handsome family,last days of wonder,0.066,0.768,0.165,0.9974
various artists,rockin' bones: 1950s punk and rockabilly,0.083,0.8270000000000001,0.09,0.5055
sway,this is my demo,0.105,0.75,0.14400000000000002,0.989
the diableros,you can't break the strings in our olympic hearts,0.077,0.79,0.133,0.9933
micah p. hinson,the baby and the satellite ep,0.081,0.795,0.124,0.9804
sound team,movie monster,0.079,0.787,0.134,0.9883
busta rhymes,the big bang,0.076,0.799,0.125,0.9894
dr. dre,death rows greatest hits: the chronicles,0.08800000000000001,0.778,0.135,0.9904
gram parsons,the reprise sessions,0.115,0.7490000000000001,0.13699999999999998,0.9709
the robot ate me,good world,0.077,0.8029999999999999,0.12,0.9743
howlin rain,howlin' rain,0.056,0.8420000000000001,0.102,0.9838
serge gainsbourg,gainsbourget caetera,0.117,0.768,0.114,0.3163
dr. octagon,the return of dr. octagon,0.118,0.7809999999999999,0.101,-0.8540000000000001
cex,actual fucking,0.07400000000000001,0.799,0.127,0.9866
scott solter,one river,0.033,0.92,0.047,0.496
various artists,"big star, small world",0.038,0.807,0.154,0.9961
agoraphobic nosebleed,pcp torpedo / anbrx,0.059,0.821,0.12,0.9922
this heat,out of cold storage,0.069,0.8320000000000001,0.099,0.9895
fatboy slim,greatest hits: why try harder,0.05,0.76,0.189,0.9992
mojave 3,puzzles like you,0.056,0.753,0.191,0.9988
susumu yokota,wonder waltz,0.087,0.847,0.066,-0.9058
four tet,dj kicks,0.039,0.887,0.07400000000000001,0.9766
asobi seksu,citrus,0.049,0.8390000000000001,0.111,0.9719
devotchka,curse your little heart ep,0.061,0.8079999999999999,0.131,0.9889
various artists,dead man walking: music from and inspired by the motion picture,0.198,0.687,0.115,-0.9969
yung joc,new joc city,0.092,0.81,0.099,0.6995
brightblack morning light,brightblack morning light,0.052000000000000005,0.7929999999999999,0.155,0.9982
nelly furtado,loose,0.111,0.795,0.094,-0.9368
cibelle,the shine of dried electric leaves,0.016,0.89,0.094,0.991
amps for christ,every eleven seconds,0.095,0.828,0.077,-0.6884
the like young,last secrets,0.064,0.747,0.189,0.9942
"lil wayne, dj drama",dedication 2,0.094,0.7909999999999999,0.115,0.9409
dirty on purpose,hallelujah sirens,0.112,0.77,0.119,0.8669
the red krayola,introduction,0.053,0.835,0.112,0.9901
south,adventures in the underground journey to the stars,0.023,0.8390000000000001,0.138,0.9923
single frame,everything wants to be used for what it was made for,0.14,0.738,0.122,-0.8901
various artists,zero: a martin hannett story 1977-1991,0.05,0.8240000000000001,0.125,0.9979
burial,burial,0.09,0.8109999999999999,0.099,0.7565
the paper chase,now you are one of us,0.126,0.77,0.104,-0.8841
smoosh,free to stay,0.0,0.0,0.0,0.0
the new cars,it's alive,0.13,0.774,0.097,-0.9399
frank black,fast man raider man,0.07200000000000001,0.7879999999999999,0.14,0.9914
barbara morgenstern,the grass is always greener,0.025,0.84,0.136,0.9945
stuart a. staples,leaving songs,0.058,0.799,0.14300000000000002,0.9921
the fever,in the city of sleep,0.091,0.8240000000000001,0.085,-0.7659999999999999
the presets,beams,0.085,0.797,0.118,0.9024
keane,under the iron sea,0.07200000000000001,0.8320000000000001,0.096,0.8676
luna,best of luna,0.013,0.818,0.16899999999999998,0.9981
the black keys,chulahoma: the songs of junior kimbrough ep,0.07200000000000001,0.75,0.177,0.995
coachwhips,double death,0.062,0.825,0.114,0.9458
scsi-9,the line of nine,0.045,0.789,0.166,0.9984
various artists,yeti #3,0.031,0.861,0.109,0.9953
zero 7,the garden,0.08900000000000001,0.83,0.081,0.3875
"matt valentine and erika elder, the bummer road",mother of thousands,0.056,0.861,0.083,0.9368
the radio dept.,pet grief,0.134,0.7390000000000001,0.127,-0.2604
bardo pond,ticket crystals,0.054000000000000006,0.821,0.125,0.9764
mr. lif,mo' mega,0.128,0.753,0.12,-0.8406
ricardo villalobos,salvador,0.049,0.852,0.099,0.9927
various artists,eccentric soul: the big mack label,0.059,0.815,0.126,0.9964
tunng,comments of the inner chorus,0.037000000000000005,0.893,0.069,0.9224
jolie holland,springtime can kill you,0.066,0.778,0.156,0.9922
smog,rock bottom riser ep,0.08800000000000001,0.774,0.138,0.986
metallic falcons,desert doughnuts,0.038,0.878,0.084,0.9749
the congos & friends,fisherman style,0.022,0.889,0.08900000000000001,0.9741
various artists,"imaginational anthem, vol. 2",0.044,0.893,0.063,0.82
young people,all at once,0.053,0.795,0.152,0.9948
the replacements,don't you know who i think i was?: the best of the replacements,0.068,0.8240000000000001,0.108,0.9905
evangelicals,so gone,0.106,0.7490000000000001,0.146,0.9703
the old haunts,fuel on fire,0.17600000000000002,0.774,0.05,-0.995
wizardzz,hidden city of taurmond,0.044,0.873,0.084,0.9681
melvins,houdini live 2005: a live history of gluttony and lust,0.055,0.8490000000000001,0.096,0.8951
sonic youth,rather ripped,0.037000000000000005,0.8170000000000001,0.145,0.9981
regina spektor,begin to hope,0.048,0.8170000000000001,0.135,0.9961
